rnrmf,,Column2,Column3,Column4,Column5,Column6,Column7,Column8,,Column9,Column10,Column11,Column12,Column13,,Column14,,,Column17,,,,,,
9,eQuest_Mode_List,1,100,TRUE,메인9,STRING_LIST_QUEST_MAIN_9,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,20,,4,,10000,1,dd7,,true,10,,8,"[[""RunAdjust"", ""9dbeef""]]"
10,eQuest_Mode_List,1,100,TRUE,메인10,STRING_LIST_QUEST_MAIN_10,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,1,,-1,,10000,1,dd81,,true,11,,9,"[[""RunAdjust"", ""lqnbl3""]]"
11,eQuest_Mode_List,1,100,TRUE,메인11,STRING_LIST_QUEST_MAIN_11,eQuest_Card_Pack_Open,main_quest_card_cardpack_open_1_icon,main_quest_card_cardpack_open_1,,1,4,1,,-1,,10000,1,dd9,,true,12,"[[""OpenUI"",""E_UI_GAME_CARD_PACK_POPUP""]]",10,"[[""RunAdjust"", ""v5inz0""]]"
12,eQuest_Mode_List,1,100,TRUE,메인12,STRING_LIST_QUEST_MAIN_12,eQuest_Goods_Change,main_quest_card_goods_change_1_icon,main_quest_card_goods_change_1,,,,1,,-1,,10000,1,dd45,,true,13,"[[""OpenUI"",""E_UI_GAME_GOODS_POPUP""]]",11,"[[""RunAdjust"", ""o7vnfj""]]"
13,eQuest_Mode_List,1,100,TRUE,메인13,STRING_LIST_QUEST_MAIN_13,eQuest_Goods_LevelUp,main_quest_card_goods_levelup_1_icon,main_quest_card_goods_levelup_1,,3,1,2,,-1,,10000,1,dd10,,true,14,"[[""OpenUI"",""E_UI_GAME_GOODS_POPUP""]]",12,"[[""RunAdjust"", ""wcvrkf""]]"
14,eQuest_Mode_List,1,100,TRUE,메인14,STRING_LIST_QUEST_MAIN_14,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,10,,-1,,10000,6,dd12,,true,15,"[[""OpenUI"",""E_UI_GAME_HUD""]]",13,"[[""RunAdjust"", ""h2qcwi""]]"
15,eQuest_Mode_List,1,100,TRUE,메인15,STRING_LIST_QUEST_MAIN_15,eQuest_AD_Complete,main_quest_card_auto_1_icon,main_quest_card_auto_1,,,,1,,-1,,10000,1,dd11,,true,17,,14,"[[""RunAdjust"", ""az0riy""]]"
16,eQuest_Mode_List,1,100,TRUE,메인16,STRING_LIST_QUEST_MAIN_16,eQuest_Action_Quest_Start,main_quest_card_avoid_ufo_1_icon,main_quest_card_avoid_ufo_1,,,,1,,-1,90000005,10000,1,dd13,,true,,"[[""MoveScene"",12]]",,
17,eQuest_Mode_List,1,100,TRUE,메인17,STRING_LIST_QUEST_MAIN_17,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,,,5,,1,,10000,1,,,false,18,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",15,"[[""RunAdjust"", ""dlogab""]]"
18,eQuest_Mode_List,1,100,TRUE,메인18,STRING_LIST_QUEST_MAIN_18,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,1,5,,2,,10000,1,,,false,19,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",16,"[[""RunAdjust"", ""oha5m3""]]"
19,eQuest_Mode_List,1,100,TRUE,메인19,STRING_LIST_QUEST_MAIN_19,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,10,,-1,,10000,1,,,true,21,dd22,17,"[[""RunAdjust"", ""1m0cuc""]]"
20,eQuest_Mode_List,1,100,TRUE,메인20,STRING_LIST_QUEST_MAIN_20,eQuest_Get_CardPack,main_quest_quest_icon,main_quest_card_daily_quest_reward_1,,,,1,,-1,,10000,10,,,true,,,18,
21,eQuest_Mode_List,1,100,TRUE,메인21,STRING_LIST_QUEST_MAIN_21,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,600001,2,,-1,601001,10000,1,,,true,22,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",19,"[[""RunAdjust"", ""ewfvxk""]]"
22,eQuest_Mode_List,1,100,TRUE,메인22,STRING_LIST_QUEST_MAIN_22,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,30,,-1,,10000,1,,,true,23,dd22,20,
23,eQuest_Mode_List,1,100,TRUE,메인23,STRING_LIST_QUEST_MAIN_23,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,5,,-1,90000002,50000,1,,,true,24,dd23,21,
24,eQuest_Mode_List,1,100,TRUE,메인24,STRING_LIST_QUEST_MAIN_24,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,10,,-1,90000004,30000,1,,,true,25,"[[""OpenUI"",""E_UI_GAME_HUD""]]",22,
25,eQuest_Mode_List,1,100,TRUE,메인25,STRING_LIST_QUEST_MAIN_25,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,2,10,,-1,90000009,50000,1,,,true,26,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",23,
26,eQuest_Mode_List,1,100,TRUE,메인26,STRING_LIST_QUEST_MAIN_26,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,601001,2,,-1,602001,10000,1,,,true,27,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",24,
27,eQuest_Mode_List,1,100,TRUE,메인27,STRING_LIST_QUEST_MAIN_27,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,600,5,,-1,602001,50000,1,,,true,28,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",25,
28,eQuest_Mode_List,1,100,TRUE,메인28,STRING_LIST_QUEST_MAIN_28,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,2,,-1,,10000,1,,,true,29,"[[""OpenUI"",""E_UI_GAME_HUD""]]",26,
29,eQuest_Mode_List,1,100,TRUE,메인29,STRING_LIST_QUEST_MAIN_29,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,-1,,10000,1,,,true,30,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",27,
30,eQuest_Mode_List,1,100,TRUE,메인30,STRING_LIST_QUEST_MAIN_30,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,602001,2,,-1,603001,10000,1,,,true,31,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",28,
31,eQuest_Mode_List,1,100,TRUE,메인31,STRING_LIST_QUEST_MAIN_31,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,45,,1,,10000,1,,,true,32,dd22,29,
32,eQuest_Mode_List,1,100,TRUE,메인32,STRING_LIST_QUEST_MAIN_32,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,10,,2,,10000,1,,,true,33,dd23,30,
33,eQuest_Mode_List,1,100,TRUE,메인33,STRING_LIST_QUEST_MAIN_33,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,15,,-1,2000013,10000,1,,,true,34,"[[""OpenUI"",""E_UI_GAME_HUD""]]",31,
34,eQuest_Mode_List,1,100,TRUE,메인34,STRING_LIST_QUEST_MAIN_34,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,3,10,,-1,90000006,50000,1,,,true,35,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",32,
35,eQuest_Mode_List,1,100,TRUE,메인35,STRING_LIST_QUEST_MAIN_35,eQuest_Clark_Buy,main_quest_card_employee_placement_1_icon,main_quest_card_employee_placement_1,,3,3,1,,-1,1000002,50000,1,,,true,36,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",33,
36,eQuest_Mode_List,1,100,TRUE,메인36,STRING_LIST_QUEST_MAIN_36,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,601,10,,-1,,50000,1,,,true,37,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",34,
37,eQuest_Mode_List,1,100,TRUE,메인37,STRING_LIST_QUEST_MAIN_37,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,2,,-1,1000003,10000,1,,,true,38,"[[""OpenUI"",""E_UI_GAME_HUD""]]",35,
38,eQuest_Mode_List,1,100,TRUE,메인38,STRING_LIST_QUEST_MAIN_38,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,-1,,10000,1,,,true,39,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",36,
39,eQuest_Mode_List,1,100,TRUE,메인39,STRING_LIST_QUEST_MAIN_39,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,603001,2,,-1,604001,50000,1,,,true,41,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",37,
40,eQuest_Mode_List,1,100,TRUE,메인40,STRING_LIST_QUEST_MAIN_40,eQuest_Action_Quest_Start,main_quest_card_avoid_ufo_1_icon,main_quest_card_avoid_ufo_1,,,,1,,-1,2000012,10000,1,,,true,,,,
41,eQuest_Mode_List,1,100,TRUE,메인41,STRING_LIST_QUEST_MAIN_41,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,60,,1,,10000,1,,,true,42,dd22,38,
42,eQuest_Mode_List,1,100,TRUE,메인42,STRING_LIST_QUEST_MAIN_42,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,15,,-1,3000002,10000,1,,,true,43,dd23,39,
43,eQuest_Mode_List,1,100,TRUE,메인43,STRING_LIST_QUEST_MAIN_43,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,20,,-1,3000004,10000,1,,,true,44,"[[""OpenUI"",""E_UI_GAME_HUD""]]",40,
44,eQuest_Mode_List,1,100,TRUE,메인44,STRING_LIST_QUEST_MAIN_44,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,3,15,,1,,50000,1,,,true,45,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",41,
45,eQuest_Mode_List,1,100,TRUE,메인45,STRING_LIST_QUEST_MAIN_45,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,602,10,,-1,90000008,50000,1,,,true,46,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",42,
46,eQuest_Mode_List,1,100,TRUE,메인46,STRING_LIST_QUEST_MAIN_46,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,2,,2,,10000,1,,,true,47,"[[""OpenUI"",""E_UI_GAME_HUD""]]",43,
47,eQuest_Mode_List,1,100,TRUE,메인47,STRING_LIST_QUEST_MAIN_47,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,-1,1000004,10000,1,,,true,48,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",44,
48,eQuest_Mode_List,1,100,TRUE,메인48,STRING_LIST_QUEST_MAIN_48,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,604001,2,,-1,605001,50000,1,,,true,49,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",45,
49,eQuest_Mode_List,1,100,TRUE,메인49,STRING_LIST_QUEST_MAIN_49,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,75,,-1,1000005,10000,1,,,true,50,dd22,46,
50,eQuest_Mode_List,1,100,TRUE,메인50,STRING_LIST_QUEST_MAIN_50,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,20,,-1,1000006,10000,1,,,true,51,dd23,47,
51,eQuest_Mode_List,1,100,TRUE,메인51,STRING_LIST_QUEST_MAIN_51,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,25,,2,,10000,1,,,true,52,"[[""OpenUI"",""E_UI_GAME_HUD""]]",48,
52,eQuest_Mode_List,1,100,TRUE,메인52,STRING_LIST_QUEST_MAIN_52,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,4,15,,1,,100000,1,,,true,53,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",49,
53,eQuest_Mode_List,1,100,TRUE,메인53,STRING_LIST_QUEST_MAIN_53,eQuest_Clark_Buy,main_quest_card_employee_placement_1_icon,main_quest_card_employee_placement_1,,3,4,1,,-1,3000005,50000,1,,,true,54,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",50,
54,eQuest_Mode_List,1,100,TRUE,메인54,STRING_LIST_QUEST_MAIN_54,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,602,15,,-1,3000006,100000,1,,,true,55,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",51,
55,eQuest_Mode_List,1,100,TRUE,메인55,STRING_LIST_QUEST_MAIN_55,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,605001,2,,-1,600002,50000,1,,,true,56,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",52,
56,eQuest_Mode_List,1,100,TRUE,메인56,STRING_LIST_QUEST_MAIN_56,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,-1,2000014,10000,1,,,true,58,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",53,
57,eQuest_Mode_List,1,100,TRUE,메인57,STRING_LIST_QUEST_MAIN_57,eQuest_Action_Quest_Start,main_quest_card_avoid_ufo_1_icon,main_quest_card_avoid_ufo_1,,,,1,,-1,17000001,10000,1,,,true,,,,
58,eQuest_Mode_List,1,100,TRUE,메인58,STRING_LIST_QUEST_MAIN_58,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,600002,1,,-1,601002,50000,1,,,true,59,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",54,
59,eQuest_Mode_List,1,100,TRUE,메인59,STRING_LIST_QUEST_MAIN_59,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,90,,-1,2000002,10000,1,,,true,60,dd22,55,
60,eQuest_Mode_List,1,100,TRUE,메인60,STRING_LIST_QUEST_MAIN_60,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,25,,-1,2000015,10000,1,,,true,61,dd23,56,
61,eQuest_Mode_List,1,100,TRUE,메인61,STRING_LIST_QUEST_MAIN_61,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,30,,-1,,10000,1,,,true,62,"[[""OpenUI"",""E_UI_GAME_HUD""]]",57,
62,eQuest_Mode_List,1,100,TRUE,메인62,STRING_LIST_QUEST_MAIN_62,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,4,20,,-1,90000010,100000,1,,,true,63,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",58,
63,eQuest_Mode_List,1,100,TRUE,메인63,STRING_LIST_QUEST_MAIN_63,eQuest_Goods_LevelUp,main_quest_card_goods_levelup_1_icon,main_quest_card_goods_levelup_1,,,,3,,1,,10000,1,,,true,64,"[[""OpenUI"",""E_UI_GAME_GOODS_POPUP""]]",59,
64,eQuest_Mode_List,1,100,TRUE,메인64,STRING_LIST_QUEST_MAIN_64,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,603,20,,-1,90000011,100000,1,,,true,65,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",60,
65,eQuest_Mode_List,1,100,TRUE,메인65,STRING_LIST_QUEST_MAIN_65,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,2,,-1,90000012,10000,1,,,true,66,"[[""OpenUI"",""E_UI_GAME_HUD""]]",61,
66,eQuest_Mode_List,1,100,TRUE,메인66,STRING_LIST_QUEST_MAIN_66,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,2,,10000,1,,,true,68,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",62,
67,eQuest_Mode_List,1,100,TRUE,메인67,STRING_LIST_QUEST_MAIN_67,eQuest_Action_Quest_Start,main_quest_card_avoid_ufo_1_icon,main_quest_card_avoid_ufo_1,,,,1,,-1,,10000,1,,,true,,,,
68,eQuest_Mode_List,1,100,TRUE,메인68,STRING_LIST_QUEST_MAIN_68,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,601002,1,,-1,602002,100000,1,,,true,69,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",63,
69,eQuest_Mode_List,1,100,TRUE,메인69,STRING_LIST_QUEST_MAIN_69,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,105,,-1,,10000,1,,,true,70,dd22,64,
70,eQuest_Mode_List,1,100,TRUE,메인70,STRING_LIST_QUEST_MAIN_70,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,30,,-1,1000009,10000,1,,,true,71,dd23,65,
71,eQuest_Mode_List,1,100,TRUE,메인71,STRING_LIST_QUEST_MAIN_71,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,35,,-1,,10000,1,,,true,72,"[[""OpenUI"",""E_UI_GAME_HUD""]]",66,
72,eQuest_Mode_List,1,100,TRUE,메인72,STRING_LIST_QUEST_MAIN_72,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,5,25,,-1,1000010,200000,1,,,true,73,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",67,
73,eQuest_Mode_List,1,100,TRUE,메인73,STRING_LIST_QUEST_MAIN_73,eQuest_Clark_Buy,main_quest_card_employee_placement_1_icon,main_quest_card_employee_placement_1,,3,5,1,,-1,3000007,10000,1,,,true,74,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",68,
74,eQuest_Mode_List,1,100,TRUE,메인74,STRING_LIST_QUEST_MAIN_74,eQuest_Vip_LevelUp,main_quest_card_vip_levelup_1_icon,main_quest_card_vip_levelup_1,,3,604,20,,-1,3000008,200000,1,,,true,75,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 0]]",69,
75,eQuest_Mode_List,1,100,TRUE,메인75,STRING_LIST_QUEST_MAIN_75,eQuest_On_Fever,main_quest_card_fever_time_1_icon,main_quest_card_fever_time_1,,,,2,,-1,90000013,10000,1,,,true,76,"[[""OpenUI"",""E_UI_GAME_HUD""]]",70,
76,eQuest_Mode_List,1,100,TRUE,메인76,STRING_LIST_QUEST_MAIN_76,eQuest_Interior_Buy,main_quest_card_deco_install_1_icon,main_quest_card_deco_install_1,,,,2,,1,,10000,1,,,true,78,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 4]]",71,
77,eQuest_Mode_List,1,100,TRUE,메인77,STRING_LIST_QUEST_MAIN_77,eQuest_Action_Quest_Start,main_quest_card_avoid_ufo_1_icon,main_quest_card_avoid_ufo_1,,,,1,,-1,,10000,1,,,true,,,,
78,eQuest_Mode_List,1,100,TRUE,메인78,STRING_LIST_QUEST_MAIN_78,eQuest_Deco_Buy,main_quest_card_display_1_icon,main_quest_card_display_1,,3,602002,1,,-1,603002,100000,1,,,true,79,"[[""OpenUI"",""E_UI_GAME_DISPLAY_POPUP""],[""SelectUITab"",""E_UI_GAME_DISPLAY_POPUP"", 0]]",72,
79,eQuest_Mode_List,1,100,TRUE,메인79,STRING_LIST_QUEST_MAIN_79,eQuest_Normal_Call,main_quest_card_guest_invitation_1_icon,main_quest_card_guest_invitation_1,,,,120,,-1,90000014,30000,1,,,true,80,dd22,73,
80,eQuest_Mode_List,1,100,TRUE,메인80,STRING_LIST_QUEST_MAIN_80,eQuest_Vip_Call,main_quest_card_vip_summon_1_icon,main_quest_card_vip_summon_1,,,,35,,-1,90000016,30000,1,,,true,81,dd23,74,
81,eQuest_Mode_List,1,100,TRUE,메인81,STRING_LIST_QUEST_MAIN_81,eQuest_Goods_Display,main_quest_card_product_replacement_1_icon,main_quest_card_product_replacement_1,,,,40,,2,,30000,1,,,true,82,"[[""OpenUI"",""E_UI_GAME_HUD""]]",75,
82,eQuest_Mode_List,1,100,TRUE,메인82,STRING_LIST_QUEST_MAIN_82,eQuest_Clark_LevelUp,main_quest_card_employee_levelup_1_icon,main_quest_card_employee_levelup_1,,3,5,30,,-1,3000009,500000,1,,,true,83,"[[""OpenUI"",""E_UI_GAME_CHARACTER_POPUP""],[""SelectUITab"",""E_UI_GAME_CHARACTER_POPUP"", 1]]",76,
83,eQuest_Mode_List,1,100,TRUE,메인83,STRING_LIST_QUEST_MAIN_83,eQuest_Goods_LevelUp,main_quest_card_goods_levelup_1_icon,main_quest_card_goods_levelup_1,,,,3,,-1,17000002,50000,1,,,true,84,"[[""OpenUI"",""E_UI_GAME_GOODS_POPUP""]]",77,
