,
,
,
0302_char_guest_siteat_back_1,0.500000|0.170000,0.2,0302_char_guest_siteat_back_1.png|0302_char_guest_siteat_back_2.png|0302_char_guest_siteat_back_3.png,
0302_char_guest_siteat_front_1,0.500000|0.200000,0.3,0302_char_guest_siteat_front_1.png|0302_char_guest_siteat_front_2.png|0302_char_guest_siteat_front_3.png,
0302_char_guest_walk_back_1,0.500000|0.200000,0.2,0302_char_guest_walk_back_1.png|0302_char_guest_walk_back_2.png|0302_char_guest_walk_back_3.png|0302_char_guest_walk_back_4.png,
0302_char_guest_walk_front_1,0.480000|0.190000,0.2,0302_char_guest_walk_front_1.png|0302_char_guest_walk_front_2.png|0302_char_guest_walk_front_3.png|0302_char_guest_walk_front_4.png,
0303_char_guest_eat_back_1,0.500000|0.200000,0.3,0303_char_guest_eat_back_1.png|0303_char_guest_eat_back_2.png|0303_char_guest_eat_back_3.png,
0303_char_guest_eat_front_1,0.480000|0.190000,0.3,0303_char_guest_eat_front_1.png|0303_char_guest_eat_front_2.png|0303_char_guest_eat_front_3.png,
0303_char_guest_find_back_1,0.500000|0.200000,0.7,0303_char_guest_find_back_1.png|0303_char_guest_find_back_2.png|0303_char_guest_find_back_3.png|0303_char_guest_find_back_4.png,
0303_char_guest_find_front_1,0.480000|0.190000,0.7,0303_char_guest_find_front_1.png|0303_char_guest_find_front_2.png|0303_char_guest_find_front_3.png|0303_char_guest_find_front_4.png,
0303_char_guest_get_back_1,0.500000|0.200000,0.3,0303_char_guest_get_back_1.png|0303_char_guest_get_back_2.png|0303_char_guest_get_back_3.png|0303_char_guest_get_back_4.png,
0303_char_guest_get_front_1,0.480000|0.190000,0.3,0303_char_guest_get_front_1.png|0303_char_guest_get_front_2.png|0303_char_guest_get_front_3.png|0303_char_guest_get_front_4.png,
0303_char_guest_idle_back_1,0.500000|0.200000,0.3,0303_char_guest_idle_back_1.png|0303_char_guest_idle_back_2.png|0303_char_guest_idle_back_3.png|0303_char_guest_idle_back_4.png,
0303_char_guest_idle_front_1,0.480000|0.190000,0.3,0303_char_guest_idle_front_1.png|0303_char_guest_idle_front_2.png|0303_char_guest_idle_front_3.png|0303_char_guest_idle_front_4.png,
0303_char_guest_siteat_back_1,0.500000|0.170000,0.2,0303_char_guest_siteat_back_1.png|0303_char_guest_siteat_back_2.png|0303_char_guest_siteat_back_3.png,
0303_char_guest_siteat_front_1,0.500000|0.200000,0.3,0303_char_guest_siteat_front_1.png|0303_char_guest_siteat_front_2.png|0303_char_guest_siteat_front_3.png,
0303_char_guest_walk_back_1,0.500000|0.200000,0.2,0303_char_guest_walk_back_1.png|0303_char_guest_walk_back_2.png|0303_char_guest_walk_back_3.png|0303_char_guest_walk_back_4.png,
0303_char_guest_walk_front_1,0.480000|0.190000,0.2,0303_char_guest_walk_front_1.png|0303_char_guest_walk_front_2.png|0303_char_guest_walk_front_3.png|0303_char_guest_walk_front_4.png,
0304_char_guest_eat_back_1,0.450000|0.200000,0.3,0304_char_guest_eat_back_1.png|0304_char_guest_eat_back_2.png|0304_char_guest_eat_back_3.png,
0304_char_guest_eat_front_1,0.450000|0.190000,0.3,0304_char_guest_eat_front_1.png|0304_char_guest_eat_front_2.png|0304_char_guest_eat_front_3.png,
0304_char_guest_find_back_1,0.450000|0.200000,0.7,0304_char_guest_find_back_1.png|0304_char_guest_find_back_2.png|0304_char_guest_find_back_3.png|0304_char_guest_find_back_4.png,
0304_char_guest_find_front_1,0.450000|0.190000,0.7,0304_char_guest_find_front_1.png|0304_char_guest_find_front_2.png|0304_char_guest_find_front_3.png|0304_char_guest_find_front_4.png,
0304_char_guest_get_back_1,0.450000|0.200000,0.3,0304_char_guest_get_back_1.png|0304_char_guest_get_back_2.png|0304_char_guest_get_back_3.png|0304_char_guest_get_back_4.png,
0304_char_guest_get_front_1,0.450000|0.190000,0.3,0304_char_guest_get_front_1.png|0304_char_guest_get_front_2.png|0304_char_guest_get_front_3.png|0304_char_guest_get_front_4.png,
0304_char_guest_idle_back_1,0.440000|0.200000,0.3,0304_char_guest_idle_back_1.png|0304_char_guest_idle_back_2.png|0304_char_guest_idle_back_3.png|0304_char_guest_idle_back_4.png,
0304_char_guest_idle_front_1,0.450000|0.200000,0.3,0304_char_guest_idle_front_1.png|0304_char_guest_idle_front_2.png|0304_char_guest_idle_front_3.png|0304_char_guest_idle_front_4.png,
0304_char_guest_siteat_back_1,0.500000|0.160000,0.2,0304_char_guest_siteat_back_1.png|0304_char_guest_siteat_back_2.png|0304_char_guest_siteat_back_3.png,
0304_char_guest_siteat_front_1,0.490000|0.240000,0.3,0304_char_guest_siteat_front_1.png|0304_char_guest_siteat_front_2.png|0304_char_guest_siteat_front_3.png,
0304_char_guest_walk_back_1,0.450000|0.200000,0.2,0304_char_guest_walk_back_1.png|0304_char_guest_walk_back_2.png|0304_char_guest_walk_back_3.png|0304_char_guest_walk_back_4.png,
0304_char_guest_walk_front_1,0.450000|0.190000,0.2,0304_char_guest_walk_front_1.png|0304_char_guest_walk_front_2.png|0304_char_guest_walk_front_3.png|0304_char_guest_walk_front_4.png,
0305_char_guest_eat_back_1,0.450000|0.200000,0.3,0305_char_guest_eat_back_1.png|0305_char_guest_eat_back_2.png|0305_char_guest_eat_back_3.png,
0305_char_guest_eat_front_1,0.450000|0.190000,0.3,0305_char_guest_eat_front_1.png|0305_char_guest_eat_front_2.png|0305_char_guest_eat_front_3.png,
0305_char_guest_find_back_1,0.450000|0.200000,0.7,0305_char_guest_find_back_1.png|0305_char_guest_find_back_2.png|0305_char_guest_find_back_3.png|0305_char_guest_find_back_4.png,
0305_char_guest_find_front_1,0.450000|0.190000,0.7,0305_char_guest_find_front_1.png|0305_char_guest_find_front_2.png|0305_char_guest_find_front_3.png|0305_char_guest_find_front_4.png,
0305_char_guest_get_back_1,0.450000|0.200000,0.3,0305_char_guest_get_back_1.png|0305_char_guest_get_back_2.png|0305_char_guest_get_back_3.png|0305_char_guest_get_back_4.png,
0305_char_guest_get_front_1,0.450000|0.190000,0.3,0305_char_guest_get_front_1.png|0305_char_guest_get_front_2.png|0305_char_guest_get_front_3.png|0305_char_guest_get_front_4.png,
0305_char_guest_idle_back_1,0.440000|0.200000,0.3,0305_char_guest_idle_back_1.png|0305_char_guest_idle_back_2.png|0305_char_guest_idle_back_3.png|0305_char_guest_idle_back_4.png,
0305_char_guest_idle_front_1,0.450000|0.200000,0.3,0305_char_guest_idle_front_1.png|0305_char_guest_idle_front_2.png|0305_char_guest_idle_front_3.png|0305_char_guest_idle_front_4.png,
0305_char_guest_siteat_back_1,0.500000|0.160000,0.2,0305_char_guest_siteat_back_1.png|0305_char_guest_siteat_back_2.png|0305_char_guest_siteat_back_3.png,
0305_char_guest_siteat_front_1,0.490000|0.240000,0.3,0305_char_guest_siteat_front_1.png|0305_char_guest_siteat_front_2.png|0305_char_guest_siteat_front_3.png,
0305_char_guest_walk_back_1,0.450000|0.200000,0.2,0305_char_guest_walk_back_1.png|0305_char_guest_walk_back_2.png|0305_char_guest_walk_back_3.png|0305_char_guest_walk_back_4.png,
0305_char_guest_walk_front_1,0.450000|0.190000,0.2,0305_char_guest_walk_front_1.png|0305_char_guest_walk_front_2.png|0305_char_guest_walk_front_3.png|0305_char_guest_walk_front_4.png,
0306_char_guest_eat_back_1,0.450000|0.200000,0.3,0306_char_guest_eat_back_1.png|0306_char_guest_eat_back_2.png|0306_char_guest_eat_back_3.png,
0306_char_guest_eat_front_1,0.450000|0.190000,0.3,0306_char_guest_eat_front_1.png|0306_char_guest_eat_front_2.png|0306_char_guest_eat_front_3.png,
0306_char_guest_find_back_1,0.450000|0.200000,0.7,0306_char_guest_find_back_1.png|0306_char_guest_find_back_2.png|0306_char_guest_find_back_3.png|0306_char_guest_find_back_4.png,
0306_char_guest_find_front_1,0.450000|0.190000,0.7,0306_char_guest_find_front_1.png|0306_char_guest_find_front_2.png|0306_char_guest_find_front_3.png|0306_char_guest_find_front_4.png,
0306_char_guest_get_back_1,0.450000|0.200000,0.3,0306_char_guest_get_back_1.png|0306_char_guest_get_back_2.png|0306_char_guest_get_back_3.png|0306_char_guest_get_back_4.png,
0306_char_guest_get_front_1,0.450000|0.190000,0.3,0306_char_guest_get_front_1.png|0306_char_guest_get_front_2.png|0306_char_guest_get_front_3.png|0306_char_guest_get_front_4.png,
0306_char_guest_idle_back_1,0.440000|0.200000,0.3,0306_char_guest_idle_back_1.png|0306_char_guest_idle_back_2.png|0306_char_guest_idle_back_3.png|0306_char_guest_idle_back_4.png,
0306_char_guest_idle_front_1,0.450000|0.200000,0.3,0306_char_guest_idle_front_1.png|0306_char_guest_idle_front_2.png|0306_char_guest_idle_front_3.png|0306_char_guest_idle_front_4.png,
0306_char_guest_siteat_back_1,0.500000|0.160000,0.2,0306_char_guest_siteat_back_1.png|0306_char_guest_siteat_back_2.png|0306_char_guest_siteat_back_3.png,
0306_char_guest_siteat_front_1,0.490000|0.240000,0.3,0306_char_guest_siteat_front_1.png|0306_char_guest_siteat_front_2.png|0306_char_guest_siteat_front_3.png,
0306_char_guest_walk_back_1,0.450000|0.200000,0.2,0306_char_guest_walk_back_1.png|0306_char_guest_walk_back_2.png|0306_char_guest_walk_back_3.png|0306_char_guest_walk_back_4.png,
0306_char_guest_walk_front_1,0.450000|0.190000,0.2,0306_char_guest_walk_front_1.png|0306_char_guest_walk_front_2.png|0306_char_guest_walk_front_3.png|0306_char_guest_walk_front_4.png,
0307_char_guest_eat_back_1,0.490000|0.210000,0.3,0307_char_guest_eat_back_1.png|0307_char_guest_eat_back_2.png|0307_char_guest_eat_back_3.png,
0307_char_guest_eat_front_1,0.480000|0.210000,0.3,0307_char_guest_eat_front_1.png|0307_char_guest_eat_front_2.png|0307_char_guest_eat_front_3.png,
0307_char_guest_find_back_1,0.490000|0.210000,0.2,0307_char_guest_find_back_1.png|0307_char_guest_find_back_2.png|0307_char_guest_find_back_3.png|0307_char_guest_find_back_4.png,
0307_char_guest_find_front_1,0.480000|0.210000,0.2,0307_char_guest_find_front_1.png|0307_char_guest_find_front_2.png|0307_char_guest_find_front_3.png|0307_char_guest_find_front_4.png,
0307_char_guest_get_back_1,0.490000|0.210000,0.2,0307_char_guest_get_back_1.png|0307_char_guest_get_back_2.png|0307_char_guest_get_back_3.png|0307_char_guest_get_back_4.png,
0307_char_guest_get_front_1,0.480000|0.210000,0.2,0307_char_guest_get_front_1.png|0307_char_guest_get_front_2.png|0307_char_guest_get_front_3.png|0307_char_guest_get_front_4.png,
0307_char_guest_idle_back_1,0.490000|0.210000,0.2,0307_char_guest_idle_back_1.png|0307_char_guest_idle_back_2.png|0307_char_guest_idle_back_3.png|0307_char_guest_idle_back_4.png,
0307_char_guest_idle_front_1,0.480000|0.210000,0.2,0307_char_guest_idle_front_1.png|0307_char_guest_idle_front_2.png|0307_char_guest_idle_front_3.png|0307_char_guest_idle_front_4.png,
0307_char_guest_siteat_back_1,0.520000|0.220000,0.2,0307_char_guest_siteat_back_1.png|0307_char_guest_siteat_back_2.png|0307_char_guest_siteat_back_3.png,
0307_char_guest_siteat_front_1,0.520000|0.220000,0.3,0307_char_guest_siteat_front_1.png|0307_char_guest_siteat_front_2.png|0307_char_guest_siteat_front_3.png,
0307_char_guest_walk_back_1,0.490000|0.210000,0.2,0307_char_guest_walk_back_1.png|0307_char_guest_walk_back_2.png|0307_char_guest_walk_back_3.png|0307_char_guest_walk_back_4.png,
0307_char_guest_walk_front_1,0.480000|0.210000,0.2,0307_char_guest_walk_front_1.png|0307_char_guest_walk_front_2.png|0307_char_guest_walk_front_3.png|0307_char_guest_walk_front_4.png,
0308_char_guest_eat_back_1,0.490000|0.210000,0.3,0308_char_guest_eat_back_1.png|0308_char_guest_eat_back_2.png|0308_char_guest_eat_back_3.png,
0308_char_guest_eat_front_1,0.480000|0.210000,0.3,0308_char_guest_eat_front_1.png|0308_char_guest_eat_front_2.png|0308_char_guest_eat_front_3.png,
0308_char_guest_find_back_1,0.490000|0.210000,0.2,0308_char_guest_find_back_1.png|0308_char_guest_find_back_2.png|0308_char_guest_find_back_3.png|0308_char_guest_find_back_4.png,
0308_char_guest_find_front_1,0.480000|0.210000,0.2,0308_char_guest_find_front_1.png|0308_char_guest_find_front_2.png|0308_char_guest_find_front_3.png|0308_char_guest_find_front_4.png,
0308_char_guest_get_back_1,0.490000|0.210000,0.2,0308_char_guest_get_back_1.png|0308_char_guest_get_back_2.png|0308_char_guest_get_back_3.png|0308_char_guest_get_back_4.png,
0308_char_guest_get_front_1,0.480000|0.210000,0.2,0308_char_guest_get_front_1.png|0308_char_guest_get_front_2.png|0308_char_guest_get_front_3.png|0308_char_guest_get_front_4.png,
0308_char_guest_idle_back_1,0.490000|0.210000,0.2,0308_char_guest_idle_back_1.png|0308_char_guest_idle_back_2.png|0308_char_guest_idle_back_3.png|0308_char_guest_idle_back_4.png,
0308_char_guest_idle_front_1,0.480000|0.210000,0.2,0308_char_guest_idle_front_1.png|0308_char_guest_idle_front_2.png|0308_char_guest_idle_front_3.png|0308_char_guest_idle_front_4.png,
0308_char_guest_siteat_back_1,0.520000|0.220000,0.2,0308_char_guest_siteat_back_1.png|0308_char_guest_siteat_back_2.png|0308_char_guest_siteat_back_3.png,
0308_char_guest_siteat_front_1,0.520000|0.220000,0.3,0308_char_guest_siteat_front_1.png|0308_char_guest_siteat_front_2.png|0308_char_guest_siteat_front_3.png,
0308_char_guest_walk_back_1,0.490000|0.210000,0.2,0308_char_guest_walk_back_1.png|0308_char_guest_walk_back_2.png|0308_char_guest_walk_back_3.png|0308_char_guest_walk_back_4.png,
0308_char_guest_walk_front_1,0.480000|0.210000,0.2,0308_char_guest_walk_front_1.png|0308_char_guest_walk_front_2.png|0308_char_guest_walk_front_3.png|0308_char_guest_walk_front_4.png,
0309_char_guest_eat_back_1,0.490000|0.210000,0.3,0309_char_guest_eat_back_1.png|0309_char_guest_eat_back_2.png|0309_char_guest_eat_back_3.png,
0309_char_guest_eat_front_1,0.480000|0.210000,0.3,0309_char_guest_eat_front_1.png|0309_char_guest_eat_front_2.png|0309_char_guest_eat_front_3.png,
0309_char_guest_find_back_1,0.490000|0.210000,0.2,0309_char_guest_find_back_1.png|0309_char_guest_find_back_2.png|0309_char_guest_find_back_3.png|0309_char_guest_find_back_4.png,
0309_char_guest_find_front_1,0.480000|0.210000,0.2,0309_char_guest_find_front_1.png|0309_char_guest_find_front_2.png|0309_char_guest_find_front_3.png|0309_char_guest_find_front_4.png,
0309_char_guest_get_back_1,0.490000|0.210000,0.2,0309_char_guest_get_back_1.png|0309_char_guest_get_back_2.png|0309_char_guest_get_back_3.png|0309_char_guest_get_back_4.png,
0309_char_guest_get_front_1,0.480000|0.210000,0.2,0309_char_guest_get_front_1.png|0309_char_guest_get_front_2.png|0309_char_guest_get_front_3.png|0309_char_guest_get_front_4.png,
0309_char_guest_idle_back_1,0.490000|0.210000,0.2,0309_char_guest_idle_back_1.png|0309_char_guest_idle_back_2.png|0309_char_guest_idle_back_3.png|0309_char_guest_idle_back_4.png,
0309_char_guest_idle_front_1,0.480000|0.210000,0.2,0309_char_guest_idle_front_1.png|0309_char_guest_idle_front_2.png|0309_char_guest_idle_front_3.png|0309_char_guest_idle_front_4.png,
0309_char_guest_siteat_back_1,0.520000|0.220000,0.2,0309_char_guest_siteat_back_1.png|0309_char_guest_siteat_back_2.png|0309_char_guest_siteat_back_3.png,
0309_char_guest_siteat_front_1,0.520000|0.220000,0.3,0309_char_guest_siteat_front_1.png|0309_char_guest_siteat_front_2.png|0309_char_guest_siteat_front_3.png,
0309_char_guest_walk_back_1,0.490000|0.210000,0.2,0309_char_guest_walk_back_1.png|0309_char_guest_walk_back_2.png|0309_char_guest_walk_back_3.png|0309_char_guest_walk_back_4.png,
0309_char_guest_walk_front_1,0.480000|0.210000,0.2,0309_char_guest_walk_front_1.png|0309_char_guest_walk_front_2.png|0309_char_guest_walk_front_3.png|0309_char_guest_walk_front_4.png,
0310_char_guest_eat_back_1,0.440000|0.190000,0.3,0310_char_guest_eat_back_1.png|0310_char_guest_eat_back_2.png|0310_char_guest_eat_back_3.png,
0310_char_guest_eat_front_1,0.440000|0.190000,0.3,0310_char_guest_eat_front_1.png|0310_char_guest_eat_front_2.png|0310_char_guest_eat_front_3.png,
0310_char_guest_find_back_1,0.440000|0.190000,0.3,0310_char_guest_find_back_1.png|0310_char_guest_find_back_2.png|0310_char_guest_find_back_3.png|0310_char_guest_find_back_4.png,
0310_char_guest_find_front_1,0.440000|0.190000,0.3,0310_char_guest_find_front_1.png|0310_char_guest_find_front_2.png|0310_char_guest_find_front_3.png|0310_char_guest_find_front_4.png,
0310_char_guest_get_back_1,0.440000|0.190000,0.3,0310_char_guest_get_back_1.png|0310_char_guest_get_back_2.png|0310_char_guest_get_back_3.png|0310_char_guest_get_back_4.png,
0310_char_guest_get_front_1,0.440000|0.190000,0.3,0310_char_guest_get_front_1.png|0310_char_guest_get_front_2.png|0310_char_guest_get_front_3.png|0310_char_guest_get_front_4.png,
0310_char_guest_idle_back_1,0.440000|0.190000,0.3,0310_char_guest_idle_back_1.png|0310_char_guest_idle_back_2.png|0310_char_guest_idle_back_3.png|0310_char_guest_idle_back_4.png,
0310_char_guest_idle_front_1,0.440000|0.190000,0.3,0310_char_guest_idle_front_1.png|0310_char_guest_idle_front_2.png|0310_char_guest_idle_front_3.png|0310_char_guest_idle_front_4.png,
0310_char_guest_siteat_back_1,0.500000|0.250000,0.2,0310_char_guest_siteat_back_1.png|0310_char_guest_siteat_back_2.png|0310_char_guest_siteat_back_3.png,
0310_char_guest_siteat_front_1,0.500000|0.210000,0.3,0310_char_guest_siteat_front_1.png|0310_char_guest_siteat_front_2.png|0310_char_guest_siteat_front_3.png,
0310_char_guest_walk_back_1,0.440000|0.190000,0.2,0310_char_guest_walk_back_1.png|0310_char_guest_walk_back_2.png|0310_char_guest_walk_back_3.png|0310_char_guest_walk_back_4.png,
0310_char_guest_walk_front_1,0.440000|0.190000,0.2,0310_char_guest_walk_front_1.png|0310_char_guest_walk_front_2.png|0310_char_guest_walk_front_3.png|0310_char_guest_walk_front_4.png,
0311_char_guest_eat_back_1,0.430000|0.180000,0.3,0311_char_guest_eat_back_1.png|0311_char_guest_eat_back_2.png|0311_char_guest_eat_back_3.png,
0311_char_guest_eat_front_1,0.430000|0.180000,0.3,0311_char_guest_eat_front_1.png|0311_char_guest_eat_front_2.png|0311_char_guest_eat_front_3.png,
0311_char_guest_find_back_1,0.430000|0.180000,0.3,0311_char_guest_find_back_1.png|0311_char_guest_find_back_2.png|0311_char_guest_find_back_3.png|0311_char_guest_find_back_4.png,
0311_char_guest_find_front_1,0.430000|0.180000,0.7,0311_char_guest_find_front_1.png|0311_char_guest_find_front_2.png|0311_char_guest_find_front_3.png|0311_char_guest_find_front_4.png,
0311_char_guest_get_back_1,0.430000|0.180000,0.3,0311_char_guest_get_back_1.png|0311_char_guest_get_back_2.png|0311_char_guest_get_back_3.png|0311_char_guest_get_back_4.png,
0311_char_guest_get_front_1,0.430000|0.180000,0.3,0311_char_guest_get_front_1.png|0311_char_guest_get_front_2.png|0311_char_guest_get_front_3.png|0311_char_guest_get_front_4.png,
